SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
214011371,1509,1717,1007,87,4326,1382,293,266,6260,103,47,95,12,260,358,37,53,705,43,33,21,5,107,60,4,19,189,146,84,116,16,365,413,42,73,895,326,152,212,25,718,1112,125,134,2092,7,0,9,0,24,76,15,23,128,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,4,330,154,224,27,739,1192,138,162,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,13,18,0,0,3,0,4,3,0,0,7,1988,1957,1352,133,5435,2989,471,514,9411,1535,1762,998,84,4378,1484,267,367,6498,272,123,215,16,628,1046,83,131,1892,108,74,71,8,263,214,38,50,564,384,199,288,28,894,1262,121,190,2458,83,41,61,9,193,419,41,160,820,8,0,8,0,14,32,7,7,60,9,0
214011372,1617,1678,1379,93,4770,1883,293,263,7206,39,14,39,3,91,112,8,6,219,17,8,12,0,39,20,4,5,68,46,21,57,4,126,127,11,14,281,38,10,24,0,73,149,8,12,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,38,10,24,0,73,150,8,12,241,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,0,5,0,0,0,3,0,0,0,0,9,0,0,5,11,0,0,0,0,0,3,0,0,5,1703,1714,1456,102,4971,2163,313,290,7741,1530,1585,1286,113,4518,1734,288,445,6976,124,50,71,14,255,352,21,40,674,32,19,30,0,75,20,6,3,109,148,66,95,10,331,376,26,48,780,11,13,17,0,39,59,7,34,139,0,0,0,0,0,0,0,0,0,0,0
214011373,1564,2325,583,50,4523,875,110,112,5624,65,18,29,0,118,167,0,10,297,26,11,3,0,40,11,3,0,56,96,30,32,0,153,181,6,10,352,99,9,20,0,130,314,3,3,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,99,9,21,0,131,317,3,3,458,14,0,5,0,12,33,0,12,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,5,0,16,38,0,12,67,0,0,0,0,0,0,0,0,3,1772,2366,636,52,4825,1412,124,137,6501,1557,2376,567,37,4536,933,96,155,5719,148,33,37,9,231,448,5,46,729,47,31,41,0,116,54,3,6,183,201,63,79,9,348,501,14,50,914,7,0,0,0,7,31,0,4,47,0,0,0,0,0,3,0,5,9,0,0
214011374,1698,3131,847,51,5723,999,133,114,6973,107,28,61,7,203,215,11,3,430,9,9,6,0,25,11,0,0,36,116,40,68,7,226,223,15,8,465,93,39,81,5,225,200,14,6,443,0,0,0,0,0,5,0,0,3,5,0,0,0,11,5,0,0,11,..,..,..,..,..,..,..,..,..,0,0,0,0,5,0,0,0,6,100,39,87,5,235,216,14,6,465,18,0,8,3,29,74,4,3,112,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,18,3,8,3,33,74,4,3,117,0,0,0,0,0,0,0,0,0,1931,3217,1014,57,6220,1505,159,133,8018,1767,3093,857,79,5797,1041,128,253,7219,213,98,159,12,479,520,27,42,1069,22,17,21,5,67,30,0,0,99,234,115,177,17,546,545,27,44,1166,14,7,21,0,44,27,6,21,97,0,0,0,0,0,0,0,0,0,0,0
214011375,1270,1398,717,62,3450,1185,168,220,5021,58,30,40,4,133,171,19,22,341,75,44,27,5,148,104,21,27,294,129,77,63,8,286,271,36,54,640,222,78,107,13,422,674,48,72,1213,0,4,6,0,6,17,0,8,32,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,228,82,114,13,434,686,48,79,1251,6,0,4,0,11,62,3,21,98,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,14,3,3,4,0,11,67,3,25,108,0,0,0,0,0,0,0,0,0,1629,1559,903,85,4177,2212,250,388,7024,1223,1519,718,52,3506,1225,184,281,5204,206,91,107,9,409,675,24,84,1191,93,63,68,6,232,140,22,32,429,299,153,177,17,640,813,43,124,1622,26,10,15,4,53,132,11,49,238,16,3,6,0,27,53,0,5,84,0,0
214011376,861,1553,330,22,2771,399,70,69,3306,41,33,14,0,87,25,0,3,116,12,13,0,0,26,17,3,3,45,51,41,14,0,113,43,4,10,168,12,8,13,0,31,32,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,8,13,0,31,32,4,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,1605,355,25,2918,466,76,81,3543,871,1829,396,35,3132,400,72,115,3713,113,115,41,5,268,94,5,15,375,48,65,37,9,154,28,5,16,201,161,181,72,8,420,120,7,29,579,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
214021377,1100,749,320,24,2195,775,80,103,3148,48,0,29,0,83,92,3,18,203,22,19,7,0,56,13,0,7,67,69,24,43,0,136,100,10,27,268,73,27,37,4,140,159,11,17,329,0,0,0,0,9,0,0,0,9,6,7,5,0,19,4,0,3,25,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,87,36,38,4,164,155,13,21,359,12,0,3,0,10,10,0,10,39,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,3,12,0,3,0,17,18,0,10,43,0,0,0,0,0,5,0,0,8,1269,811,411,27,2510,1059,102,159,3826,1275,886,366,16,2545,878,91,182,3696,100,34,43,3,185,159,4,17,366,124,83,39,4,249,78,14,28,360,232,116,78,8,433,229,14,44,730,9,3,6,0,12,27,0,5,48,8,0,0,0,4,9,0,0,15,0,0
214021378,681,610,126,9,1427,378,16,118,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,4,0,0,0,0,4,6,0,0,7,0,0,0,0,6,5,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,4,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,686,617,126,9,1435,385,16,122,1966,704,592,127,12,1434,388,20,173,2022,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,11,4,0,0,0,4,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0
214021379,1689,2116,854,53,4706,1237,143,243,6338,167,49,73,4,294,310,29,39,672,8,7,6,0,23,21,0,3,46,177,57,79,4,315,332,29,37,720,59,19,33,3,121,134,10,17,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,6,5,0,0,4,64,14,33,3,122,141,10,17,282,72,0,3,0,76,102,4,3,191,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,74,6,3,0,85,102,4,8,197,0,0,0,0,0,5,0,0,4,2000,2196,968,68,5229,1817,187,310,7542,1973,2175,835,52,5033,1541,155,407,7131,190,92,142,9,446,504,30,66,1043,32,20,33,4,84,78,8,21,182,222,110,179,13,526,579,35,86,1224,7,0,3,0,12,14,0,0,32,0,0,0,0,0,0,0,0,0,0,0
214021381,1688,2433,421,24,4570,738,64,152,5532,57,7,25,3,91,159,0,6,263,9,0,9,0,21,11,0,3,36,66,7,31,3,108,170,4,10,299,35,7,11,0,55,97,4,7,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,5,0,5,0,0,0,5,35,7,12,0,58,97,4,7,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786,2448,472,28,4741,1007,76,174,5995,1651,2560,388,23,4619,749,56,185,5615,55,18,17,0,81,126,3,11,224,10,4,7,0,23,15,0,3,40,62,22,22,0,107,137,4,10,262,45,11,27,0,90,154,4,3,256,0,0,0,0,0,0,0,0,0,0,3
214021382,1588,2253,454,23,4311,857,83,170,5419,129,25,28,6,190,160,6,10,374,33,20,18,0,70,26,3,0,101,167,39,51,6,257,186,14,17,469,23,0,4,0,30,105,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,23,0,4,0,30,105,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,2291,505,27,4599,1150,95,191,6032,1588,2439,458,17,4507,947,56,195,5707,189,74,80,3,345,253,9,9,619,77,52,34,0,163,52,4,12,234,274,124,112,4,506,305,11,18,847,3,0,0,0,5,25,0,4,37,0,0,0,0,0,0,0,0,0,0,0
214021383,1991,1409,596,35,4032,1742,180,489,6452,21,9,4,0,40,74,0,12,127,29,9,3,0,41,16,0,9,64,49,14,10,0,78,93,0,21,192,21,4,11,0,38,72,3,11,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,21,4,13,0,36,79,3,11,133,10,0,0,0,11,23,0,0,37,0,0,0,0,0,0,0,5,3,3,5,0,0,7,3,0,0,9,17,5,5,0,15,25,0,4,52,3,0,0,0,6,0,0,0,6,2079,1430,625,37,4172,1934,188,526,6824,2176,1482,638,48,4342,1894,138,591,6967,31,11,18,0,61,126,7,20,211,15,10,4,0,32,16,0,10,61,45,22,24,0,91,145,7,34,273,6,0,0,0,3,3,0,6,21,0,0,0,0,0,0,0,3,4,3,0
214021384,2113,1507,852,45,4526,1973,204,318,7015,342,26,41,3,416,559,16,43,1036,23,3,10,0,32,23,0,4,64,363,34,51,8,448,582,18,48,1096,95,11,34,3,144,262,10,22,445,0,3,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,4,0,0,11,95,14,37,3,152,273,11,25,461,7,0,0,0,11,78,0,17,105,0,0,0,0,0,0,0,6,8,5,0,0,0,10,7,0,0,13,9,0,0,0,17,82,0,21,123,0,0,0,0,0,0,0,0,3,2585,1555,948,61,5147,2905,238,414,8695,2206,1694,923,62,4888,2215,190,467,7766,261,16,38,4,317,567,15,38,939,46,21,18,0,85,48,0,13,148,311,31,58,4,402,611,18,50,1088,53,10,18,3,76,174,6,21,281,0,0,0,0,0,0,0,0,0,0,0
214021385,1483,2250,705,36,4474,893,104,132,5606,92,37,36,4,169,216,8,14,405,0,4,3,0,11,4,0,0,15,94,43,38,4,177,226,8,14,419,56,17,45,5,129,131,10,7,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,3,0,0,3,0,0,0,4,63,20,45,9,130,135,10,7,276,13,0,0,0,11,30,0,8,53,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,3,14,3,0,0,20,36,0,8,61,0,0,0,0,0,0,0,0,0,1644,2313,795,46,4802,1284,121,156,6362,1531,2149,685,38,4407,847,99,235,5586,176,76,117,5,372,423,13,63,870,15,15,15,0,47,26,0,6,80,194,84,132,5,417,445,15,72,952,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
214021591,1070,1604,632,31,3335,713,122,124,4297,135,37,57,5,232,286,13,10,547,15,4,10,0,30,9,0,0,35,152,43,67,5,264,295,13,10,589,16,5,8,0,30,57,3,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,0,16,3,8,0,30,60,3,4,101,30,0,5,0,34,84,0,7,129,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,28,0,5,0,42,84,0,8,128,0,0,0,0,0,0,0,0,0,1264,1652,710,36,3664,1154,146,150,5117,1209,1597,616,36,3464,863,104,157,4582,55,12,20,0,82,157,7,11,258,8,4,5,0,15,8,0,4,28,61,14,21,0,92,170,7,19,291,120,41,53,4,213,266,19,14,509,0,0,0,0,0,0,0,0,0,0,0
214021592,772,569,225,11,1568,540,69,86,2270,205,44,56,5,307,418,29,30,784,146,50,21,3,224,88,10,12,334,352,90,79,11,530,509,41,41,1121,146,37,48,0,229,424,23,27,695,15,0,3,0,20,35,0,4,54,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,157,39,49,0,247,456,23,33,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1274,696,355,22,2354,1506,128,165,4146,779,581,225,14,1606,547,39,77,2265,49,15,17,0,83,35,0,14,136,163,53,26,5,251,73,6,22,357,214,66,47,3,329,110,7,35,486,397,94,118,15,621,828,46,81,1578,7,3,0,0,12,28,4,0,39,0,0
215011386,843,736,331,22,1940,776,74,78,2866,8,9,6,0,22,43,4,3,67,0,0,0,0,0,0,0,0,0,8,5,6,0,17,46,4,3,72,21,9,11,5,42,129,5,11,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,21,9,15,5,38,129,5,11,186,0,4,0,0,5,19,0,11,30,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,0,19,4,6,3,0,11,20,0,14,47,0,0,0,0,0,0,0,0,0,876,752,351,25,2012,968,89,105,3166,856,663,329,31,1878,827,94,114,2915,13,0,0,4,16,96,4,13,130,0,0,0,0,0,0,0,0,0,13,0,0,4,16,96,4,13,130,13,8,8,0,28,70,4,17,122,0,0,0,0,0,3,0,4,4,0,0
215011387,457,307,75,4,845,301,21,45,1214,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,457,310,76,4,852,310,21,44,1228,406,306,72,10,794,302,22,146,1261,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
215011388,1654,1603,651,47,3950,1361,165,129,5609,72,17,13,5,114,244,9,11,374,6,3,0,0,10,9,0,0,19,82,17,16,5,128,249,11,11,396,76,20,31,8,129,363,19,26,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,76,20,34,8,129,363,19,26,545,4,0,0,0,8,11,0,53,74,0,3,0,0,3,0,0,0,6,0,5,0,0,7,0,0,0,7,6,7,5,0,11,17,0,61,90,0,0,0,0,0,4,0,0,4,1816,1643,700,61,4218,1996,197,231,6638,1671,1589,648,57,3966,1498,146,216,5820,83,10,28,3,127,301,4,34,472,4,0,0,0,5,7,0,0,14,87,13,29,3,135,311,4,34,484,49,20,26,3,99,277,19,35,426,0,0,0,0,0,0,0,0,0,0,0
215011389,414,421,83,7,927,263,24,44,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,4,13,0,0,0,0,0,0,0,0,0,424,426,83,7,935,272,24,46,1277,399,406,91,3,892,315,11,53,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0
215011390,882,727,241,38,1887,810,58,66,2817,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,8,12,0,0,0,17,78,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,0,0,0,17,78,0,0,105,3,0,0,0,3,9,0,14,35,0,0,0,0,0,3,0,0,3,5,0,0,0,7,4,0,0,15,7,0,3,0,9,19,0,14,49,0,0,0,0,0,0,0,0,0,911,733,237,38,1921,912,56,81,2972,855,624,184,27,1687,788,66,118,2661,37,17,12,0,63,40,0,8,112,0,0,0,0,0,3,0,0,3,34,17,12,0,61,50,0,8,114,10,0,0,0,13,69,0,11,95,0,0,0,0,0,0,0,0,0,0,0
215011391,471,358,118,13,958,400,34,17,1406,0,0,4,0,9,29,0,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0,9,28,0,0,34,0,0,4,0,4,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,4,0,9,21,0,0,26,4,0,0,0,4,6,0,3,10,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,4,0,4,0,0,10,9,0,3,18,0,0,0,0,0,0,0,0,0,481,365,119,13,972,448,35,23,1487,453,291,111,13,869,480,37,52,1432,0,0,0,0,0,26,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,29,0,0,5,0,5,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0
215011392,987,783,322,25,2115,813,96,137,3165,17,5,7,0,33,72,0,0,108,0,0,0,0,4,0,0,0,6,21,10,7,0,36,70,0,0,111,12,5,8,0,19,83,0,21,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,5,8,0,19,83,0,21,126,6,4,0,0,10,43,0,33,90,0,0,0,0,0,0,0,0,3,7,5,0,0,12,0,5,4,19,14,11,0,0,27,44,5,33,111,0,4,0,0,4,0,0,0,4,1035,809,335,30,2199,1009,101,197,3508,955,722,270,29,1972,880,98,229,3185,3,0,4,0,11,42,0,8,64,0,0,0,0,0,0,0,0,0,3,0,4,0,11,42,0,8,64,21,7,9,0,34,106,5,15,167,0,0,0,0,0,0,0,0,0,0,0
215011393,402,310,72,6,789,347,11,36,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,42,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,0,3,49,0,0,0,0,0,4,0,10,12,0,0,0,0,0,0,0,0,4,8,4,0,0,10,3,0,0,7,8,4,0,0,10,9,0,10,26,0,0,0,0,0,0,0,0,0,408,309,74,6,800,398,11,52,1261,361,273,67,14,710,348,17,47,1131,0,0,0,0,0,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,25,0,0,0,0,0,7,0,3,16,0,0,0,0,0,0,0,0,0,0,0
215011394,893,664,222,18,1805,880,54,97,2839,8,5,0,0,15,25,0,0,38,0,0,0,0,0,0,0,0,0,8,5,0,0,15,25,0,0,38,9,0,0,0,9,25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,9,0,0,0,9,25,0,0,36,6,0,0,0,6,4,0,13,14,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,0,13,6,0,0,0,9,6,0,11,30,0,0,0,0,6,0,0,0,6,923,676,222,20,1844,938,57,108,2947,832,556,234,14,1632,842,60,151,2685,3,0,0,0,7,9,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,7,9,0,0,13,4,0,0,0,4,43,0,5,56,0,0,0,0,0,0,0,0,0,0,0
